Ticker,Nama,Sektor,Industri,Indeks,Harga,MCap_MiliarUSD,Tanggal_Data,Bar,Basis,Periode_Lapkeu,Nilai20H_JutaUSD,VolSpike,LolosLikuiditas,EV_EBITDA,PE_TTM,PB,EBITDA_EV,E_P,FCF_Yield,Z_Value,ROIC,ROE,GrossMargin,GM_Stabilitas5T,NetDebt_EBITDA,Akrual,ROA_Variabilitas5T,OCF_Laba,F_Score,Z_Altman,Cakupan_Bunga,Z_Quality,Ret12_1,Ret6_1,Mom_RiskAdj,Z_Momentum,RS_Rating,Vol1T,Beta,MaxDD1T,Z_LowVol,DivYield,Buyback_Yield,Shareholder_Yield,Rev_YoY,Laba_YoY,Dilusi_YoY,MA50,MA150,MA200,MA200_Naik,High52,Low52,ATR14,RSI14,RS_vs_SPX,RS_HighBaru,TrendTemplate,Flag,Keyakinan
THC,Tenet Health,Health Care,Health Care Facilities,SP400,263.69,21.23,2026-09-11,499.0,TTM-4Q,2026-06-30,197.8,0.79,True,5.9,6.7,4.56,16.8,14.9,14.2,2.02,19.4,75.5,,,2.04,-2.8,3.8,1.26,8.0,2.14,5.5,-0.06,39.1,18.7,0.68,-0.02,89.0,42.3,0.87,-34.1,-0.12,0.0,7.78,7.78,5.4,32.4,-8.5,243.71,212.91,209.69,True,283.05,157.58,8.85,53.5,47.0,False,True,GOODWILL,100.0
ABBV,AbbVie,Health Care,Biotechnology,SP500,257.12,454.36,2026-09-11,499.0,TTM-4Q,2026-06-30,1120.2,0.99,True,20.9,72.0,,4.8,1.4,4.0,-0.21,18.1,,71.5,,2.59,-9.7,2.3,3.09,8.0,2.57,5.8,0.9,21.2,12.1,0.63,-0.08,70.0,26.6,0.05,-17.3,1.53,2.64,0.33,2.97,10.4,67.7,0.0,254.51,230.27,228.74,True,267.47,190.75,5.74,52.0,10.4,False,True,GOODWILL,100.0
DBX,Dropbox,Information Technology,Application Software,SP400,35.56,8.07,2026-09-11,499.0,TTM-4Q,2026-06-30,118.7,1.14,True,12.3,18.2,,8.1,5.5,11.9,0.69,50.3,,79.7,1.0,2.6,-19.2,1.9,2.21,5.0,0.69,999.0,2.23,9.5,29.8,0.53,-0.14,82.0,36.8,0.79,-31.4,1.23,0.0,18.62,18.62,-0.0,-8.8,-18.0,32.7,27.83,27.77,True,36.37,21.69,1.13,58.3,27.2,False,True,ZONA-BAHAYA;GOODWILL,90.0
CHRD,Chord Energy,Energy,Oil & Gas Exploration & Production,SP400,152.01,8.31,2026-09-11,499.0,TTM-4Q,2026-06-30,94.8,0.87,True,3.4,9.8,0.99,29.8,10.2,,2.02,10.0,10.3,71.3,3.4,0.32,-13.2,12.8,3.05,7.0,1.97,12.1,1.07,33.5,12.9,0.59,-0.18,86.0,39.2,0.22,-24.8,0.44,3.57,3.71,7.28,19.2,219.1,-2.0,136.43,131.44,122.17,True,154.0,84.25,4.6,64.1,9.7,False,True,,100.0
NPK,"National Presto Industries, Inc.",Industrials,Aerospace & Defense,SP600,154.28,1.1,2026-09-11,499.0,TTM-4Q,2026-07-05,14.1,0.96,True,18.6,25.7,2.68,5.4,3.9,2.4,-0.34,10.5,10.9,16.5,1.6,-0.28,1.9,1.5,0.78,5.0,10.89,999.0,-0.87,27.9,5.1,0.46,-0.19,85.0,35.8,0.77,-23.3,0.61,0.65,0.0,0.65,20.9,3.0,0.3,136.06,134.93,128.97,True,158.17,91.28,4.85,65.5,14.6,False,True,,100.0
EOG,EOG Resources,Energy,Oil & Gas Exploration & Production,SP500,147.36,77.29,2026-09-11,499.0,TTM-4Q,2026-06-30,408.8,1.11,True,5.8,11.2,2.43,17.1,8.9,,0.52,19.0,22.5,,,0.22,-12.8,3.4,1.94,8.0,4.01,33.0,1.5,23.2,9.2,0.57,-0.2,72.0,28.2,0.03,-15.0,1.31,2.82,3.72,6.54,19.1,20.0,-3.1,142.82,136.82,129.47,True,153.67,101.59,3.47,54.3,4.2,False,True,,100.0
CVX,Chevron Corporation,Energy,Integrated Oil & Gas,SP500,214.06,422.93,2026-09-11,499.0,TTM-4Q,2026-06-30,1602.3,0.85,True,7.4,20.5,2.23,13.4,4.9,6.4,0.08,12.6,12.2,45.4,1.0,-0.17,-8.5,3.4,2.2,8.0,3.8,22.5,0.66,28.4,0.7,0.62,-0.23,81.0,23.4,0.09,-20.8,1.19,3.28,2.63,5.91,10.2,50.1,14.5,194.74,190.36,182.34,True,217.4,146.49,4.18,68.9,11.2,False,True,DILUSI,100.0
SM,SM Energy Company,Energy,Oil & Gas Exploration & Production,SP600,38.1,9.06,2026-09-11,499.0,TTM-4Q,2026-06-30,130.1,0.99,True,,9.1,1.16,,11.0,,1.28,11.1,16.1,,10.2,,-12.2,6.5,2.7,4.0,1.28,5.2,0.28,23.0,28.1,0.49,-0.25,92.0,51.7,0.24,-35.0,-0.35,2.0,0.0,2.0,75.4,23.1,108.7,33.03,29.88,27.15,True,38.94,17.45,1.35,63.3,17.6,False,True,ZONA-BAHAYA;DILUSI,90.0
CF,CF Industries,Materials,Fertilizers & Agricultural Chemicals,SP500,133.07,20.14,2026-09-11,499.0,TTM-4Q,2026-06-30,341.4,0.88,True,5.1,8.1,3.5,19.5,12.4,9.5,2.28,22.3,46.7,42.5,6.3,0.18,-3.3,7.6,1.19,9.0,3.85,18.6,1.9,40.2,-11.4,0.34,-0.26,88.0,42.6,-0.32,-25.4,1.29,1.56,4.76,6.32,20.0,58.6,-5.6,123.45,118.07,109.2,True,141.96,75.42,5.3,56.9,20.5,False,True,,100.0
QRVO,Qorvo,Information Technology,Semiconductors,SP600,116.65,10.27,2026-09-11,499.0,TTM-4Q,2026-03-28,110.5,2.15,True,15.7,30.3,3.07,6.4,3.3,6.6,0.5,7.1,10.1,45.9,4.6,0.49,-8.0,5.4,2.39,8.0,3.68,5.6,-0.48,10.1,24.7,0.47,-0.26,84.0,37.4,1.47,-23.8,0.96,0.0,5.19,5.19,-1.1,509.5,-2.0,93.55,89.78,88.41,True,120.52,74.92,3.76,83.7,15.3,True,True,,100.0
SLAB,Silicon Labs,Information Technology,Semiconductors,SP400,220.33,7.35,2026-09-11,499.0,TTM-4Q,2026-07-04,67.9,0.4,True,,,6.72,-0.3,-0.5,-0.1,-0.88,-3.1,-3.6,60.6,3.0,,-5.8,36.5,,6.0,29.98,-47.0,-0.53,65.5,8.3,0.78,-0.28,81.0,47.1,1.2,-17.8,1.13,0.0,0.0,0.0,21.7,,1.6,218.43,214.25,196.1,True,222.49,115.51,1.26,60.0,-2.8,False,True,,100.0
LTC,"LTC Properties, Inc.",Real Estate,Health Care REITs,SP600,42.27,2.28,2026-09-11,499.0,TTM-4Q,2026-06-30,21.0,0.94,True,11.5,16.8,1.8,8.7,5.9,5.7,0.33,11.2,12.2,,,2.81,-0.3,0.9,1.04,6.0,,999.0,1.11,12.0,1.6,0.34,-0.3,72.0,20.2,0.13,-12.3,1.02,4.95,-12.5,-7.55,59.8,62.7,13.4,40.52,38.97,38.12,True,43.16,33.64,0.86,61.8,10.8,False,True,DILUSI,100.0
VIR,"Vir Biotechnology, Inc.",Health Care,Biotechnology,SP600,10.62,1.8,2026-09-11,499.0,TTM-4Q,2026-06-30,21.1,1.08,True,,,1.83,-21.2,-14.0,-11.3,-3.0,-22.9,-26.1,,3.3,,-4.1,30.2,,5.0,3.17,-999.0,-1.57,74.7,-5.5,0.55,-0.3,92.0,63.5,0.64,-25.6,-0.23,0.0,0.0,0.0,1495.9,,22.0,9.8,9.42,8.69,True,11.94,4.75,0.55,53.8,20.3,False,True,DILUSI,100.0
CGNX,Cognex,Information Technology,Electronic Equipment & Instruments,SP400,64.22,10.8,2026-09-11,499.0,TTM-4Q,2026-07-05,99.2,0.82,True,38.9,61.8,6.63,2.6,1.6,2.5,-0.34,10.3,11.1,68.9,2.4,-1.51,-4.9,3.7,1.58,8.0,13.27,999.0,0.21,37.3,24.6,0.56,-0.31,85.0,55.7,1.13,-27.9,0.68,0.52,1.43,1.95,17.1,43.2,0.8,63.34,59.35,54.07,True,72.88,34.6,2.26,55.5,-0.2,False,True,,100.0
SWKS,Skyworks Solutions,Information Technology,Semiconductors,SP500,88.35,13.29,2026-09-11,499.0,TTM-4Q,2026-07-03,453.9,1.87,True,16.9,45.8,2.32,5.9,2.2,3.3,0.22,4.4,5.1,40.7,3.3,-0.39,-5.6,5.8,2.47,5.0,6.74,11.5,-0.67,-2.3,27.3,0.26,-0.45,86.0,47.8,1.36,-35.2,0.45,3.2,0.0,3.2,0.1,-26.8,0.7,65.97,64.74,64.27,True,92.3,51.93,3.94,83.4,17.3,False,True,,100.0
BGC,"BGC Group, Inc.",Financials,Investment Banking & Brokerage,SP600,12.17,5.83,2026-09-11,499.0,TTM-4Q,2026-06-30,33.9,0.86,True,,29.3,5.27,,3.4,,-1.18,,19.5,,,,,1.2,,,,999.0,0.11,8.0,16.7,0.38,-0.51,76.0,32.6,0.97,-19.7,-0.09,0.67,3.85,4.52,27.6,33.6,-1.2,11.39,10.83,10.35,True,12.89,8.27,0.38,60.5,4.8,False,True,,90.0
OXY,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,SP500,61.46,61.44,2026-09-11,499.0,TTM-4Q,2026-06-30,426.1,1.09,True,5.5,8.4,1.47,18.1,11.9,7.8,0.94,6.9,18.9,,2.0,0.68,-4.5,5.7,1.5,6.0,1.99,999.0,-0.31,28.4,0.7,0.41,-0.51,78.0,35.1,0.03,-27.3,0.65,2.69,-0.35,2.35,7.3,200.5,0.2,57.1,56.3,52.79,True,67.45,38.8,1.46,62.3,7.0,False,True,,100.0
CVI,"CVR Energy, Inc.",Energy,Oil & Gas Refining & Marketing,SP600,49.66,4.99,2026-09-11,499.0,TTM-4Q,2026-06-30,43.3,1.33,True,8.7,72.4,9.51,11.6,1.4,7.0,-0.36,10.5,13.9,6.1,4.4,1.4,-11.5,7.1,7.74,9.0,3.07,999.0,-0.14,10.5,22.6,0.31,-0.53,96.0,53.7,0.74,-48.2,-1.39,0.0,0.0,0.0,17.9,,0.0,36.37,32.14,30.9,True,52.4,19.62,2.26,82.7,57.7,True,True,,100.0
WEX,WEX Inc.,Financials,Transaction & Payment Processing Services,SP400,191.52,6.53,2026-09-11,499.0,TTM-4Q,2026-06-30,93.4,0.76,True,,18.6,4.85,,5.4,,-1.55,,30.2,,,,,0.3,,,,999.0,0.4,12.1,18.5,0.38,-0.53,83.0,40.8,1.05,-31.4,-0.93,0.0,0.98,0.98,7.5,14.5,1.5,180.88,161.15,159.16,True,203.99,125.29,5.49,52.9,35.6,False,True,GOODWILL,90.0
CACC,Credit Acceptance,Financials,Specialized Finance,SP600,604.24,6.27,2026-09-11,499.0,TTM-4Q,2026-06-30,62.3,0.55,True,,12.5,3.95,,8.0,,-0.19,,31.9,,,,,3.7,,,,2.5,0.18,11.8,16.9,0.36,-0.56,71.0,39.7,1.39,-21.7,-0.85,0.0,8.16,8.16,2.6,18.3,-8.8,598.4,542.32,522.46,True,668.86,401.9,15.88,55.0,6.3,False,True,,90.0
CNH,CNH Industrial,Industrials,Agricultural & Farm Machinery,SP400,13.58,16.81,2026-09-11,499.0,TTM-4Q,2026-06-30,311.0,0.65,True,,54.0,2.16,,1.9,,-0.01,0.8,4.0,30.6,2.0,,-3.4,1.4,5.74,6.0,,999.0,-1.02,-3.6,0.8,-0.03,-0.83,85.0,41.1,0.72,-24.1,0.5,0.83,0.0,0.83,0.6,-62.2,-1.0,11.24,11.08,10.83,True,14.46,9.0,0.56,64.7,26.5,False,True,,100.0
